person,time,operating_margin_pct
willis_j_johnson,2016,39.0
willis_j_johnson,2017,46.0
willis_j_johnson,2018,44.6
willis_j_johnson,2019,37.1
willis_j_johnson,2020,39.1
winnie_johnson_marquart,2021,-14.7
winnie_johnson_marquart,2022,-24.0
winnie_johnson_marquart,2023,-5.9
winnie_johnson_marquart,2024,-7.6
winnie_johnson_marquart,2025,-6.0
zachary_stern,2017,133.9
zachary_stern,2018,109.2
zachary_stern,2019,107.8
zachary_stern,2020,27.9
zachary_stern,2021,33.0
zachary_stern,2022,35.9
zachary_stern,2023,3.8
zachary_stern,2024,16.6
zachary_stern,2025,16.4
